Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Profit Margin %,Total Revenue,Profit Margin Category
4295,EMEA-2023-101581,2023-10-23,20231023,Simon Taylor,Belgium,Antwerp,EMEA,EU-WEST,Engie,1062,Energy,Strategic,ContactMatcher,ETFFARYSNG,177.225,5,0.5,-120.513,-68.0,886.125,Loss
4296,AMER-2023-169124,2023-07-04,20230704,Tracey Knox,United States,Arlington,AMER,NAMER,Gazprom,1027,Energy,SMB,SaaS Connector Pack,FRAYTTLELU,129.39,3,0.0,54.3438,42.00000000000001,388.16999999999996,High Profit
4297,AMER-2023-117261,2023-09-05,20230905,Stephanie Abraham,United States,New York City,AMER,NAMER,Huawei,1086,Tech,Strategic,Marketing Suite - Gold,4SFPS26GY3,54.32,4,0.0,0.5432,1.0,217.28,Low Profit
4298,EMEA-2023-129021,2023-08-24,20230824,Peter McLean,Germany,Munich,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,Site Analytics,JDUIQ8O63J,4367.896,13,0.2,327.5922,7.5,56782.647999999994,Low Profit
4299,EMEA-2023-129021,2023-08-24,20230824,Peter McLean,Germany,Munich,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,Support,7CTL6VE3KT,49.568,2,0.2,15.49,31.25,99.136,High Profit
4300,EMEA-2023-129021,2023-08-24,20230824,Peter McLean,Germany,Munich,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,OneView,Y6LPKF7J5P,161.376,6,0.2,12.1032,7.5,968.2560000000001,Low Profit
4301,EMEA-2023-129021,2023-08-24,20230824,Peter McLean,Germany,Munich,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,SaaS Connector Pack,00PQROT2QT,2.784,2,0.2,0.4176,15.000000000000002,5.568,Medium Profit
4302,EMEA-2023-129021,2023-08-24,20230824,Peter McLean,Germany,Munich,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,Support,J8TL4DSGI1,8.72,5,0.2,2.943,33.75,43.6,High Profit
4303,AMER-2020-123253,2020-08-22,20200822,Audrey Bower,Mexico,Tijuana,AMER,LATAM,Alphabet,1053,Tech,Enterprise,ChatBot Plugin,D3QR5LZ6Y5,3.912,1,0.2,1.0269,26.25,3.912,Medium Profit
4304,APJ-2022-121601,2022-10-05,20221005,Max McGrath,Japan,Kyoto,APJ,JAPN,Mitsubishi,1050,Manufacturing,SMB,SaaS Connector Pack - Gold,H11K6JRU46,59.752,7,0.2,19.4194,32.49999999999999,418.264,High Profit
4305,AMER-2020-162278,2020-10-26,20201026,Ella Clarkson,Canada,Toronto,AMER,NAMER,Fannie Mae,1035,Finance,SMB,SaaS Connector Pack,QHEPZ8JQI4,63.92,4,0.0,3.196,5.0,255.68,Low Profit
4306,AMER-2020-162278,2020-10-26,20201026,Ella Clarkson,Canada,Toronto,AMER,NAMER,Fannie Mae,1035,Finance,SMB,Site Analytics,IF2KPNAZ58,383.96,5,0.2,38.396,10.0,1919.8,Low Profit
4307,AMER-2022-161095,2022-06-29,20220629,Anthony Mackay,United States,New York City,AMER,NAMER,Bosch,1076,Tech,Strategic,ContactMatcher,5Y4BSFMD9R,7.752,3,0.2,2.8101,36.25,23.256,High Profit
4308,AMER-2022-161095,2022-06-29,20220629,Anthony Mackay,United States,New York City,AMER,NAMER,Bosch,1076,Tech,Strategic,ContactMatcher,3OO9MBNKC7,33.568,2,0.2,11.7488,35.0,67.136,High Profit
4309,AMER-2020-125829,2020-11-04,20201104,Leonard Kelly,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,Site Analytics,BIIG06JB8Y,666.344,7,0.2,66.6344,10.0,4664.408,Low Profit
4310,AMER-2020-125829,2020-11-04,20201104,Leonard Kelly,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,ContactMatcher,1C17GG4VD2,573.728,4,0.2,-64.5444,-11.25,2294.912,Loss
4311,AMER-2020-125829,2020-11-04,20201104,Leonard Kelly,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,ContactMatcher,HINI8PEJZC,21.936,3,0.2,8.226,37.50000000000001,65.80799999999999,High Profit
4312,AMER-2020-125829,2020-11-04,20201104,Leonard Kelly,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,Support,CUPSQ9ATYI,19.44,3,0.0,9.3312,48.00000000000001,58.32000000000001,High Profit
4313,AMER-2020-125829,2020-11-04,20201104,Leonard Kelly,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,Big Ol Database,RQLXFI15MD,447.968,4,0.2,139.99,31.25,1791.872,High Profit
4314,EMEA-2020-123127,2020-09-08,20200908,Lisa Lee,United Kingdom,Newcastle,EMEA,UKIR,Boeing,1014,Manufacturing,Strategic,OneView,8Z0N8G4R3T,16.78,2,0.0,4.195,25.0,33.56,Medium Profit
4315,AMER-2021-115945,2021-06-25,20210625,Ella Henderson,United States,New York City,AMER,NAMER,Intel,1051,Tech,SMB,ChatBot Plugin,E0LXZ8LWG6,20.96,2,0.0,5.24,25.0,41.92,Medium Profit
4316,AMER-2021-115945,2021-06-25,20210625,Ella Henderson,United States,New York City,AMER,NAMER,Intel,1051,Tech,SMB,ContactMatcher,OW0O0FSRSW,88.752,3,0.2,27.735,31.25,266.256,High Profit
4317,AMER-2021-115945,2021-06-25,20210625,Ella Henderson,United States,New York City,AMER,NAMER,Intel,1051,Tech,SMB,Marketing Suite - Gold,PU6A4PNE1H,304.23,3,0.0,9.1269,2.9999999999999996,912.69,Low Profit
4318,AMER-2021-136735,2021-07-26,20210726,Angela Parsons,United States,Los Angeles,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,SaaS Connector Pack - Gold,TUCDS7JSB4,167.86,2,0.0,78.8942,47.0,335.72,High Profit
4319,EMEA-2023-136189,2023-12-08,20231208,Andrew Reid,Spain,Murcia,EMEA,EU-WEST,Verizon Communications,1094,Communications,SMB,SaaS Connector Pack,OBY3PZTMQE,82.38,6,0.0,25.5378,31.000000000000007,494.28,High Profit
4320,APJ-2020-152345,2020-12-29,20201229,Katherine Graham,New Zealand,Auckland,APJ,ANZ,UnitedHealth Group,1092,Healthcare,SMB,Site Analytics,JJQX6GXY6D,23.976,3,0.2,-5.6943,-23.75,71.928,Loss
4321,APJ-2020-152345,2020-12-29,20201229,Katherine Graham,New Zealand,Auckland,APJ,ANZ,UnitedHealth Group,1092,Healthcare,SMB,Marketing Suite - Gold,VP949B0FWU,33.29,1,0.0,7.9896,24.000000000000004,33.29,Medium Profit
4322,AMER-2021-147662,2021-02-14,20210214,Edward Oliver,Mexico,Guadalajara,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,ContactMatcher,EQZ1SH145K,14.952,2,0.7,-11.9616,-80.0,29.904,Loss
4323,AMER-2021-147662,2021-02-14,20210214,Edward Oliver,Mexico,Guadalajara,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Site Analytics,ON3S1L6J5B,323.982,3,0.4,-80.9955,-25.0,971.9460000000001,Loss
4324,AMER-2021-147662,2021-02-14,20210214,Edward Oliver,Mexico,Guadalajara,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,ContactMatcher,78UTHX4U1X,2.286,2,0.7,-1.6764,-73.33333333333333,4.572,Loss
4325,AMER-2021-147662,2021-02-14,20210214,Edward Oliver,Mexico,Guadalajara,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,ChatBot Plugin,1IW70BJTJ1,14.352,3,0.2,0.897,6.25,43.056,Low Profit
4326,AMER-2021-147662,2021-02-14,20210214,Edward Oliver,Mexico,Guadalajara,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Data Smasher,5NDUDS4BEQ,71.976,3,0.2,0.8997,1.25,215.928,Low Profit
4327,AMER-2022-153346,2022-01-25,20220125,Andrew Smith,Argentina,Rosario,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Strategic,ChatBot Plugin,WOU2ET361Y,9.21,3,0.0,2.3025,25.0,27.630000000000003,Medium Profit
4328,AMER-2022-153346,2022-01-25,20220125,Andrew Smith,Argentina,Rosario,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Strategic,Support,JUPC21UQE8,18.0,5,0.0,8.28,46.0,90.0,High Profit
4329,EMEA-2023-118360,2023-04-02,20230402,Max James,United Kingdom,London,EMEA,UKIR,Mitsubishi,1050,Manufacturing,SMB,Support,9JLJLOWBBT,42.93,9,0.0,19.3185,45.0,386.37,High Profit
4330,EMEA-2023-149853,2023-10-04,20231004,Peter McLean,Germany,Hanover,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,Support,DRKPXDV1NX,15.552,3,0.2,5.4432,35.0,46.656,High Profit
4331,EMEA-2023-149853,2023-10-04,20231004,Peter McLean,Germany,Hanover,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,OneView,ILGYAG53PC,17.92,5,0.2,1.12,6.25,89.60000000000001,Low Profit
4332,AMER-2023-107909,2023-09-02,20230902,Victoria Poole,Canada,Toronto,AMER,NAMER,Comcast,1022,Communications,SMB,Data Smasher,F2F64611AY,19.99,1,0.0,6.7966,34.0,19.99,High Profit
4333,AMER-2023-107909,2023-09-02,20230902,Victoria Poole,Canada,Toronto,AMER,NAMER,Comcast,1022,Communications,SMB,ContactMatcher,B927B9USPH,22.92,5,0.2,8.022,35.0,114.60000000000001,High Profit
4334,EMEA-2021-112375,2021-12-21,20211221,Heather Dyer,Germany,Mannheim,EMEA,EU-WEST,Goldman Sachs Group,1042,Finance,SMB,Data Smasher,WV4ZBVY91S,50.88,6,0.2,14.628,28.749999999999996,305.28000000000003,Medium Profit
4335,EMEA-2021-112375,2021-12-21,20211221,Heather Dyer,Germany,Mannheim,EMEA,EU-WEST,Goldman Sachs Group,1042,Finance,SMB,SaaS Connector Pack - Gold,KJFR4HZIYP,27.312,2,0.2,9.2178,33.75,54.624,High Profit
4336,AMER-2021-154795,2021-12-20,20211220,Penelope Peake,Chile,Antofagasta,AMER,LATAM,Trafigura Group,1100,Finance,SMB,SaaS Connector Pack - Gold,90LMN5V92V,7.92,1,0.2,2.772,35.0,7.92,High Profit
4337,AMER-2021-154795,2021-12-20,20211220,Penelope Peake,Chile,Antofagasta,AMER,LATAM,Trafigura Group,1100,Finance,SMB,SaaS Connector Pack,YGR4C5BSLZ,14.368,2,0.2,3.9512,27.500000000000004,28.736,Medium Profit
4338,AMER-2021-125234,2021-11-27,20211127,Jasmine Metcalfe,United States,New York City,AMER,NAMER,Banco Santander,1101,Finance,Enterprise,Data Smasher,UR79DH8UXA,107.97,3,0.0,22.6737,21.0,323.90999999999997,Medium Profit
4339,AMER-2021-125234,2021-11-27,20211127,Jasmine Metcalfe,United States,New York City,AMER,NAMER,Banco Santander,1101,Finance,Enterprise,Support,A7W7KUBZU7,113.82,3,0.0,53.4954,47.0,341.46,High Profit
4340,EMEA-2023-133501,2023-08-28,20230828,Boris Vance,South Africa,Cape Town,EMEA,MEA,State Farm Insurance Cos.,1082,Finance,SMB,Support,8RI3U2XSIF,5.184,1,0.2,1.8144,35.0,5.184,High Profit
4341,APJ-2020-129609,2020-03-22,20200322,Lauren Ellison,India,Hyderabad,APJ,IND,Allianz,1080,Finance,SMB,ChatBot Plugin,KVCVRZJVJN,16.28,2,0.0,6.512,40.0,32.56,High Profit
4342,EMEA-2023-130309,2023-12-18,20231218,Dylan Ince,Spain,Madrid,EMEA,EU-WEST,Procter & Gamble,1077,Consumer Products,SMB,Marketing Suite - Gold,YIH7DPNGC3,544.38,3,0.0,157.8702,29.000000000000004,1633.1399999999999,Medium Profit
4343,AMER-2023-105410,2023-03-20,20230320,Bernadette Hill,United States,Los Angeles,AMER,NAMER,Airbus,1030,Manufacturing,SMB,ContactMatcher,XF199YHCIM,19.824,6,0.2,6.6906,33.75,118.94400000000002,High Profit
4344,AMER-2023-105410,2023-03-20,20230320,Bernadette Hill,United States,Los Angeles,AMER,NAMER,Airbus,1030,Manufacturing,SMB,Site Analytics,EBIZZLQM7N,657.504,6,0.2,-131.5008,-20.0,3945.0240000000003,Loss
4345,AMER-2023-105410,2023-03-20,20230320,Bernadette Hill,United States,Los Angeles,AMER,NAMER,Airbus,1030,Manufacturing,SMB,Data Smasher,ZV8T47K9KI,99.54,2,0.0,10.9494,11.0,199.08,Medium Profit
4346,AMER-2023-105410,2023-03-20,20230320,Bernadette Hill,United States,Los Angeles,AMER,NAMER,Airbus,1030,Manufacturing,SMB,Data Smasher,6Z5A1MVQTU,199.96,4,0.0,85.9828,43.0,799.84,High Profit
4347,EMEA-2022-120355,2022-09-19,20220919,Dominic Short,United Kingdom,Leicester,EMEA,UKIR,Mondelez International,1067,Consumer Products,SMB,FinanceHub,LM91SYSHNI,631.782,2,0.1,140.396,22.222222222222218,1263.564,Medium Profit
4348,EMEA-2022-120355,2022-09-19,20220919,Dominic Short,United Kingdom,Leicester,EMEA,UKIR,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack,EREUHCBAP0,60.72,3,0.0,26.1096,43.0,182.16,High Profit
4349,AMER-2023-169894,2023-11-25,20231125,Donna Hemmings,Chile,Antofagasta,AMER,LATAM,Engie,1062,Energy,SMB,ContactMatcher,MO9JNBRN6E,20.724,2,0.7,-15.1976,-73.33333333333333,41.448,Loss
4350,AMER-2023-169894,2023-11-25,20231125,Donna Hemmings,Chile,Antofagasta,AMER,LATAM,Engie,1062,Energy,SMB,Marketing Suite - Gold,VYVVKUHC7K,415.872,8,0.2,-41.5872,-10.0,3326.976,Loss
4351,AMER-2023-100482,2023-04-12,20230412,Christopher Hodges,Mexico,Tijuana,AMER,LATAM,Comcast,1022,Communications,SMB,Marketing Suite - Gold,1T93JH4JTH,16.768,2,0.2,1.4672,8.75,33.536,Low Profit
4352,AMER-2023-100482,2023-04-12,20230412,Christopher Hodges,Mexico,Tijuana,AMER,LATAM,Comcast,1022,Communications,SMB,Data Smasher,AIT8RE4RD7,27.12,2,0.2,-4.746,-17.5,54.24,Loss
4353,AMER-2023-107748,2023-12-11,20231211,Rebecca Mackay,United States,Burlington,AMER,NAMER,Costco Wholesale,1025,Retail,SMB,Site Analytics,AIQOLQZ0SW,95.84,4,0.2,34.742,36.24999999999999,383.36,High Profit
4354,AMER-2023-107748,2023-12-11,20231211,Rebecca Mackay,United States,Burlington,AMER,NAMER,Costco Wholesale,1025,Retail,SMB,Support,RTIJ3GRADU,12.96,2,0.0,6.2208,47.99999999999999,25.92,High Profit
4355,EMEA-2023-153654,2023-11-25,20231125,Vanessa Metcalfe,Sweden,Stockholm,EMEA,NOR,AmerisourceBergen,1007,Healthcare,Strategic,ContactMatcher,PJ2OIF86BR,19.008,8,0.7,-12.672,-66.66666666666667,152.064,Loss
4356,EMEA-2021-155600,2021-12-04,20211204,Samantha Murray,South Africa,Johannesburg,EMEA,MEA,Morgan Stanley,1068,Finance,SMB,ContactMatcher,IABGBYPOSQ,1598.058,7,0.7,-1065.372,-66.66666666666667,11186.405999999999,Loss
4357,EMEA-2021-155600,2021-12-04,20211204,Samantha Murray,South Africa,Johannesburg,EMEA,MEA,Morgan Stanley,1068,Finance,SMB,ChatBot Plugin,MYAN8WAH80,36.96,4,0.2,12.012,32.5,147.84,High Profit
4358,APJ-2023-162565,2023-12-12,20231212,Ryan Thomson,Australia,Melbourne,APJ,ANZ,Johnson & Johnson,1055,Healthcare,SMB,Support,TY9XV444LB,10.368,2,0.2,3.6288,35.0,20.736,High Profit
4359,APJ-2023-162565,2023-12-12,20231212,Ryan Thomson,Australia,Melbourne,APJ,ANZ,Johnson & Johnson,1055,Healthcare,SMB,SaaS Connector Pack,NI6U9NGI9M,77.72,1,0.6,-66.062,-85.0,77.72,Loss
4360,APJ-2023-162565,2023-12-12,20231212,Ryan Thomson,Australia,Melbourne,APJ,ANZ,Johnson & Johnson,1055,Healthcare,SMB,FinanceHub,9HX9CJ6KPF,520.464,2,0.3,-14.8704,-2.8571428571428568,1040.928,Loss
4361,EMEA-2022-127642,2022-05-22,20220522,Christopher James,Norway,Hordaland,EMEA,NOR,Allstate,1003,Finance,Strategic,Support,9RZSTE09YM,111.96,2,0.0,54.8604,49.0,223.92,High Profit
4362,EMEA-2023-163195,2023-02-18,20230218,Carol Edmunds,Czech Republic,Prague,EMEA,EU-EAST,Aetna,1002,Healthcare,SMB,Site Analytics,KG8D47LVS6,29.16,3,0.0,8.4564,29.000000000000004,87.48,Medium Profit
4363,EMEA-2023-111332,2023-05-21,20230521,Claire Springer,Qatar,Doha,EMEA,MEA,Airbus,1030,Manufacturing,SMB,ChatBot Plugin,O7SE8OKYF0,131.94,3,0.0,35.6238,27.0,395.82,Medium Profit
4364,EMEA-2023-111332,2023-05-21,20230521,Claire Springer,Qatar,Doha,EMEA,MEA,Airbus,1030,Manufacturing,SMB,ChatBot Plugin,S3WTMPE7B5,25.92,4,0.0,8.2944,31.999999999999996,103.68,High Profit
4365,EMEA-2023-111332,2023-05-21,20230521,Claire Springer,Qatar,Doha,EMEA,MEA,Airbus,1030,Manufacturing,SMB,Marketing Suite - Gold,1DH4PDM8MU,704.76,4,0.0,162.0948,23.0,2819.04,Medium Profit
4366,EMEA-2023-111332,2023-05-21,20230521,Claire Springer,Qatar,Doha,EMEA,MEA,Airbus,1030,Manufacturing,SMB,Storage,DTQJJYG5FK,7.41,3,0.0,3.4827,47.0,22.23,High Profit
4367,EMEA-2023-111332,2023-05-21,20230521,Claire Springer,Qatar,Doha,EMEA,MEA,Airbus,1030,Manufacturing,SMB,ChatBot Plugin,BV06Y6VPT9,21.5,10,0.0,7.095,33.0,215.0,High Profit
4368,APJ-2023-117044,2023-09-12,20230912,Angela Parsons,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,SMB,Storage,5Q9SJ884VG,10.528,4,0.2,3.29,31.25,42.112,High Profit
4369,APJ-2023-117044,2023-09-12,20230912,Angela Parsons,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,SMB,Support,4C9ZD7CAGU,20.544,6,0.2,6.42,31.25,123.26400000000001,High Profit
4370,APJ-2022-165078,2022-11-06,20221106,Felicity Abraham,India,Mumbai,APJ,IND,Enel,1013,Energy,Enterprise,ContactMatcher,FKMGIY2XVR,104.9,5,0.0,50.352,47.99999999999999,524.5,High Profit
4371,APJ-2022-165078,2022-11-06,20221106,Felicity Abraham,India,Mumbai,APJ,IND,Enel,1013,Energy,Enterprise,ChatBot Plugin,JR9KLTEK66,39.68,2,0.0,16.2688,41.0,79.36,High Profit
4372,APJ-2022-165078,2022-11-06,20221106,Felicity Abraham,India,Mumbai,APJ,IND,Enel,1013,Energy,Enterprise,FinanceHub,YPVQD7RGC6,51.75,5,0.0,24.84,48.0,258.75,High Profit
4373,APJ-2023-169320,2023-07-24,20230724,Harry Brown,India,Mumbai,APJ,IND,Bank of America Corp.,1011,Finance,SMB,ChatBot Plugin,EB0PBGQC93,11.68,2,0.0,5.4896,47.0,23.36,High Profit
4374,APJ-2023-169320,2023-07-24,20230724,Harry Brown,India,Mumbai,APJ,IND,Bank of America Corp.,1011,Finance,SMB,Data Smasher,XKICCOXFTP,159.75,5,0.0,11.1825,6.999999999999999,798.75,Low Profit
4375,AMER-2022-158575,2022-11-19,20221119,Charles Hart,Mexico,Tijuana,AMER,LATAM,HonHai Precision Industry,1033,Tech,Strategic,OneView,TEY63VJF0L,103.968,6,0.2,16.8948,16.25,623.808,Medium Profit
4376,AMER-2020-166954,2020-04-25,20200425,Ruth Kerr,United States,Jackson,AMER,NAMER,Citigroup,1020,Finance,Enterprise,SaaS Connector Pack,P9WBU708B9,303.25,5,0.0,63.6825,21.0,1516.25,Medium Profit
4377,AMER-2020-166954,2020-04-25,20200425,Ruth Kerr,United States,Jackson,AMER,NAMER,Citigroup,1020,Finance,Enterprise,OneView,PKUFOO2940,270.72,3,0.0,78.5088,28.999999999999993,812.1600000000001,Medium Profit
4378,AMER-2020-166954,2020-04-25,20200425,Ruth Kerr,United States,Jackson,AMER,NAMER,Citigroup,1020,Finance,Enterprise,FinanceHub,6FJCT04HRR,1487.04,5,0.2,148.704,10.0,7435.2,Low Profit
4379,EMEA-2021-140830,2021-11-30,20211130,Eric McLean,Ireland,Dublin,EMEA,UKIR,Abbott Laboratories,1001,Healthcare,Enterprise,SaaS Connector Pack - Gold,6HK934H437,17.48,2,0.0,8.2156,47.0,34.96,High Profit
4380,EMEA-2021-140830,2021-11-30,20211130,Eric McLean,Ireland,Dublin,EMEA,UKIR,Abbott Laboratories,1001,Healthcare,Enterprise,SaaS Connector Pack - Gold,QO2LD3HVHT,71.88,2,0.0,32.346,44.99999999999999,143.76,High Profit
4381,AMER-2021-152891,2021-10-25,20211025,Sue Miller,United States,Los Angeles,AMER,NAMER,Cisco Systems,1019,Tech,SMB,ChatBot Plugin,NQPXZESO2M,60.45,3,0.0,16.3215,27.0,181.35000000000002,Medium Profit
4382,AMER-2021-152891,2021-10-25,20211025,Sue Miller,United States,Los Angeles,AMER,NAMER,Cisco Systems,1019,Tech,SMB,ContactMatcher,179U95K6RF,253.176,3,0.2,-31.647,-12.5,759.528,Loss
4383,APJ-2021-122784,2021-07-20,20210720,Faith Jones,Australia,Melbourne,APJ,ANZ,Sony,1028,Tech,SMB,ContactMatcher,KC3CVDB7IW,2.88,5,0.8,-4.464,-155.00000000000003,14.399999999999999,Loss
4384,APJ-2021-122784,2021-07-20,20210720,Faith Jones,Australia,Melbourne,APJ,ANZ,Sony,1028,Tech,SMB,Marketing Suite,IR9MGHBL0K,384.944,4,0.3,-126.4816,-32.857142857142854,1539.776,Loss
4385,APJ-2021-122784,2021-07-20,20210720,Faith Jones,Australia,Melbourne,APJ,ANZ,Sony,1028,Tech,SMB,Site Analytics,8NFWB96UOY,153.584,2,0.2,13.4386,8.75,307.168,Low Profit
4386,APJ-2021-122784,2021-07-20,20210720,Faith Jones,Australia,Melbourne,APJ,ANZ,Sony,1028,Tech,SMB,Marketing Suite,18KWZ7K5HD,913.43,5,0.3,-52.196,-5.714285714285714,4567.15,Loss
4387,AMER-2022-156811,2022-10-28,20221028,Dominic Bell,United States,Los Angeles,AMER,NAMER,Mitsubishi,1050,Manufacturing,Strategic,OneView,DF0TD1F0P7,43.92,4,0.0,11.8584,26.999999999999996,175.68,Medium Profit
4388,AMER-2022-156811,2022-10-28,20221028,Dominic Bell,United States,Los Angeles,AMER,NAMER,Mitsubishi,1050,Manufacturing,Strategic,ContactMatcher,MIFAS792TG,25.032,3,0.2,7.8225,31.25,75.096,High Profit
4389,EMEA-2023-111556,2023-11-21,20231121,Lillian Duncan,United Kingdom,London,EMEA,UKIR,Sprint Nextel,1081,Communications,SMB,Support,B259DTZU22,46.76,7,0.0,22.4448,48.00000000000001,327.32,High Profit
4390,EMEA-2023-111556,2023-11-21,20231121,Lillian Duncan,United Kingdom,London,EMEA,UKIR,Sprint Nextel,1081,Communications,SMB,Marketing Suite,73BFDZO7JU,183.968,2,0.2,-25.2956,-13.750000000000002,367.936,Loss
4391,EMEA-2023-111556,2023-11-21,20231121,Lillian Duncan,United Kingdom,London,EMEA,UKIR,Sprint Nextel,1081,Communications,SMB,Site Analytics,7QD37G95FN,1259.97,3,0.0,327.5922,26.0,3779.91,Medium Profit
4392,EMEA-2023-111556,2023-11-21,20231121,Lillian Duncan,United Kingdom,London,EMEA,UKIR,Sprint Nextel,1081,Communications,SMB,ChatBot Plugin,MN5S5BRM4R,68.97,3,0.0,19.3116,27.999999999999996,206.91,Medium Profit
4393,APJ-2022-108868,2022-09-09,20220909,Melanie Sharp,Japan,Aichi,APJ,JAPN,Carrefour,1048,Retail,Strategic,ChatBot Plugin,KM4W5SEMWN,70.368,2,0.2,6.1572,8.75,140.736,Low Profit
4394,APJ-2022-108868,2022-09-09,20220909,Melanie Sharp,Japan,Aichi,APJ,JAPN,Carrefour,1048,Retail,Strategic,Site Analytics,7E1E8CWK5M,59.96,5,0.2,21.7355,36.25,299.8,High Profit
4395,AMER-2020-142965,2020-07-20,20200720,Connor Nolan,Mexico,Toluca,AMER,LATAM,Allianz,1080,Finance,SMB,Marketing Suite - Gold,6TQWN11JF6,25.984,1,0.2,-5.1968,-20.0,25.984,Loss
4396,AMER-2020-142965,2020-07-20,20200720,Connor Nolan,Mexico,Toluca,AMER,LATAM,Allianz,1080,Finance,SMB,ContactMatcher,4OKISJQ4SL,27.36,3,0.7,-21.888,-80.0,82.08,Loss
4397,AMER-2022-148740,2022-11-16,20221116,Nicholas Paterson,United States,Seattle,AMER,NAMER,Walt Disney,1097,Communications,Strategic,Site Analytics,2JBXKP3CDZ,361.376,2,0.2,27.1032,7.500000000000001,722.752,Low Profit
4398,EMEA-2020-138758,2020-07-07,20200707,Gordon Parr,France,Paris,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,FinanceHub,1XO6UDTONZ,172.186,2,0.3,-46.7362,-27.142857142857142,344.372,Loss
4399,EMEA-2020-138758,2020-07-07,20200707,Gordon Parr,France,Paris,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,SaaS Connector Pack,0XHSEF3SN9,69.008,2,0.2,12.0764,17.5,138.016,Medium Profit
4400,APJ-2022-131737,2022-03-18,20220318,Penelope Peake,China,Shanghai,APJ,APAC,Trafigura Group,1100,Finance,SMB,SaaS Connector Pack - Gold,GKIIAZQKW8,199.9,5,0.0,89.955,44.99999999999999,999.5,High Profit
4401,APJ-2022-131737,2022-03-18,20220318,Penelope Peake,China,Shanghai,APJ,APAC,Trafigura Group,1100,Finance,SMB,OneView,XAH28OUHGS,901.95,3,0.0,297.6435,33.0,2705.8500000000004,High Profit
4402,APJ-2022-131737,2022-03-18,20220318,Penelope Peake,China,Shanghai,APJ,APAC,Trafigura Group,1100,Finance,SMB,SaaS Connector Pack,J3OHWOV0XD,971.5,5,0.0,252.59,26.0,4857.5,Medium Profit
4403,EMEA-2022-114538,2022-12-27,20221227,Lucas Mathis,Russia,St Petersburg,EMEA,EU-EAST,Lowes,1060,Retail,SMB,ChatBot Plugin,V1UU7FHZ6U,11.328,2,0.2,2.5488,22.5,22.656,Medium Profit
4404,EMEA-2020-127936,2020-09-02,20200902,Alexandra Dyer,United Kingdom,London,EMEA,UKIR,Walmart,1096,Retail,SMB,ChatBot Plugin,K6ROPFWGD4,21.24,3,0.0,8.0712,38.0,63.72,High Profit
4405,EMEA-2021-164336,2021-07-05,20210705,Blake Short,France,Paris,EMEA,EU-WEST,Carrefour,1048,Retail,SMB,Data Smasher,Q6GYCKUY1Q,34.8,3,0.2,2.175,6.25,104.39999999999999,Low Profit
4406,EMEA-2021-164336,2021-07-05,20210705,Blake Short,France,Paris,EMEA,EU-WEST,Carrefour,1048,Retail,SMB,Marketing Suite - Gold,46X7YGYAJI,38.976,3,0.2,-2.436,-6.25,116.928,Loss
4407,APJ-2022-100041,2022-11-21,20221121,Emily Blake,India,Delhi,APJ,IND,Comcast,1022,Communications,Strategic,Support,IXCN2DVGVO,9.08,2,0.0,4.086,45.0,18.16,High Profit
4408,APJ-2022-100041,2022-11-21,20221121,Emily Blake,India,Delhi,APJ,IND,Comcast,1022,Communications,Strategic,Support,Y0ZY05T8IF,314.55,3,0.0,150.984,48.00000000000001,943.6500000000001,High Profit
4409,APJ-2022-100041,2022-11-21,20221121,Emily Blake,India,Delhi,APJ,IND,Comcast,1022,Communications,Strategic,ContactMatcher,1XWWQT4VIP,4.91,1,0.0,2.3077,47.0,4.91,High Profit
4410,AMER-2020-154879,2020-05-06,20200506,Jasmine Metcalfe,United States,New York City,AMER,NAMER,Banco Santander,1101,Finance,Enterprise,FinanceHub,JHKJFAE9D5,5.78,2,0.0,2.7166,47.0,11.56,High Profit
